"outcome_variable","weight_method","Method","Point Estimate","95% CI","CI Width","Valid Samples"
"document_withholding_nsum","weight_rds_ii","MBSU (δ=0.6, τ=1, ρ=1.1)"," 18,309","[  5,783,  38,007]"," 32,225",100
"document_withholding_nsum","weight_rds_ii","MBSU (δ=0.6, τ=1, ρ=1.2)"," 19,973","[  6,308,  41,462]"," 35,154",100
"document_withholding_nsum","weight_rds_ii","MBSU (δ=0.7, τ=0.6, ρ=0.8)"," 19,022","[  6,008,  39,488]"," 33,480",100
"document_withholding_nsum","weight_rds_ii","MBSU (δ=0.7, τ=0.6, ρ=0.9)"," 21,400","[  6,759,  44,424]"," 37,665",100
"document_withholding_nsum","weight_rds_ii","MBSU (δ=0.7, τ=0.6, ρ=1)"," 23,778","[  7,510,  49,360]"," 41,850",100
"document_withholding_nsum","weight_rds_ii","MBSU (δ=0.7, τ=0.6, ρ=1.1)"," 26,156","[  8,261,  54,296]"," 46,035",100
"document_withholding_nsum","weight_rds_ii","MBSU (δ=0.7, τ=0.6, ρ=1.2)"," 28,534","[  9,012,  59,232]"," 50,220",100
"document_withholding_nsum","weight_rds_ii","MBSU (δ=0.7, τ=0.7, ρ=0.8)"," 16,305","[  5,150,  33,847]"," 28,697",100
"document_withholding_nsum","weight_rds_ii","MBSU (δ=0.7, τ=0.7, ρ=0.9)"," 18,343","[  5,793,  38,078]"," 32,284",100
"document_withholding_nsum","weight_rds_ii","MBSU (δ=0.7, τ=0.7, ρ=1)"," 20,381","[  6,437,  42,309]"," 35,872",100
"document_withholding_nsum","weight_rds_ii","MBSU (δ=0.7, τ=0.7, ρ=1.1)"," 22,419","[  7,081,  46,540]"," 39,459",100
"document_withholding_nsum","weight_rds_ii","MBSU (δ=0.7, τ=0.7, ρ=1.2)"," 24,457","[  7,724,  50,770]"," 43,046",100
"document_withholding_nsum","weight_rds_ii","MBSU (δ=0.7, τ=0.8, ρ=0.8)"," 14,267","[  4,506,  29,616]"," 25,110",100
"document_withholding_nsum","weight_rds_ii","MBSU (δ=0.7, τ=0.8, ρ=0.9)"," 16,050","[  5,069,  33,318]"," 28,249",100
"document_withholding_nsum","weight_rds_ii","MBSU (δ=0.7, τ=0.8, ρ=1)"," 17,833","[  5,632,  37,020]"," 31,388",100
"document_withholding_nsum","weight_rds_ii","MBSU (δ=0.7, τ=0.8, ρ=1.1)"," 19,617","[  6,196,  40,722]"," 34,526",100
"document_withholding_nsum","weight_rds_ii","MBSU (δ=0.7, τ=0.8, ρ=1.2)"," 21,400","[  6,759,  44,424]"," 37,665",100
"document_withholding_nsum","weight_rds_ii","MBSU (δ=0.7, τ=0.9, ρ=0.8)"," 12,682","[  4,005,  26,325]"," 22,320",100
"document_withholding_nsum","weight_rds_ii","MBSU (δ=0.7, τ=0.9, ρ=0.9)"," 14,267","[  4,506,  29,616]"," 25,110",100
"document_withholding_nsum","weight_rds_ii","MBSU (δ=0.7, τ=0.9, ρ=1)"," 15,852","[  5,007,  32,907]"," 27,900",100
"document_withholding_nsum","weight_rds_ii","MBSU (δ=0.7, τ=0.9, ρ=1.1)"," 17,437","[  5,507,  36,197]"," 30,690",100
"document_withholding_nsum","weight_rds_ii","MBSU (δ=0.7, τ=0.9, ρ=1.2)"," 19,022","[  6,008,  39,488]"," 33,480",100
"document_withholding_nsum","weight_rds_ii","MBSU (δ=0.7, τ=1, ρ=0.8)"," 11,413","[  3,605,  23,693]"," 20,088",100
"document_withholding_nsum","weight_rds_ii","MBSU (δ=0.7, τ=1, ρ=0.9)"," 12,840","[  4,055,  26,654]"," 22,599",100
"document_withholding_nsum","weight_rds_ii","MBSU (δ=0.7, τ=1, ρ=1)"," 14,267","[  4,506,  29,616]"," 25,110",100
"document_withholding_nsum","weight_rds_ii","MBSU (δ=0.7, τ=1, ρ=1.1)"," 15,693","[  4,957,  32,578]"," 27,621",100
"document_withholding_nsum","weight_rds_ii","MBSU (δ=0.7, τ=1, ρ=1.2)"," 17,120","[  5,407,  35,539]"," 30,132",100
"document_withholding_nsum","weight_rds_ii","MBSU (δ=0.8, τ=0.6, ρ=0.8)"," 16,645","[  5,257,  34,552]"," 29,295",100
"document_withholding_nsum","weight_rds_ii","MBSU (δ=0.8, τ=0.6, ρ=0.9)"," 18,725","[  5,914,  38,871]"," 32,957",100
"document_withholding_nsum","weight_rds_ii","MBSU (δ=0.8, τ=0.6, ρ=1)"," 20,806","[  6,571,  43,190]"," 36,619",100
"document_withholding_nsum","weight_rds_ii","MBSU (δ=0.8, τ=0.6, ρ=1.1)"," 22,886","[  7,228,  47,509]"," 40,281",100
"document_withholding_nsum","weight_rds_ii","MBSU (δ=0.8, τ=0.6, ρ=1.2)"," 24,967","[  7,885,  51,828]"," 43,943",100
"document_withholding_nsum","weight_rds_ii","MBSU (δ=0.8, τ=0.7, ρ=0.8)"," 14,267","[  4,506,  29,616]"," 25,110",100
"document_withholding_nsum","weight_rds_ii","MBSU (δ=0.8, τ=0.7, ρ=0.9)"," 16,050","[  5,069,  33,318]"," 28,249",100
"document_withholding_nsum","weight_rds_ii","MBSU (δ=0.8, τ=0.7, ρ=1)"," 17,833","[  5,632,  37,020]"," 31,388",100
"document_withholding_nsum","weight_rds_ii","MBSU (δ=0.8, τ=0.7, ρ=1.1)"," 19,617","[  6,196,  40,722]"," 34,526",100
"document_withholding_nsum","weight_rds_ii","MBSU (δ=0.8, τ=0.7, ρ=1.2)"," 21,400","[  6,759,  44,424]"," 37,665",100
"document_withholding_nsum","weight_rds_ii","MBSU (δ=0.8, τ=0.8, ρ=0.8)"," 12,483","[  3,943,  25,914]"," 21,971",100
"document_withholding_nsum","weight_rds_ii","MBSU (δ=0.8, τ=0.8, ρ=0.9)"," 14,044","[  4,436,  29,153]"," 24,718",100
"document_withholding_nsum","weight_rds_ii","MBSU (δ=0.8, τ=0.8, ρ=1)"," 15,604","[  4,928,  32,393]"," 27,464",100
"document_withholding_nsum","weight_rds_ii","MBSU (δ=0.8, τ=0.8, ρ=1.1)"," 17,165","[  5,421,  35,632]"," 30,211",100
"document_withholding_nsum","weight_rds_ii","MBSU (δ=0.8, τ=0.8, ρ=1.2)"," 18,725","[  5,914,  38,871]"," 32,957",100
"document_withholding_nsum","weight_rds_ii","MBSU (δ=0.8, τ=0.9, ρ=0.8)"," 11,096","[  3,505,  23,035]"," 19,530",100
"document_withholding_nsum","weight_rds_ii","MBSU (δ=0.8, τ=0.9, ρ=0.9)"," 12,483","[  3,943,  25,914]"," 21,971",100
"document_withholding_nsum","weight_rds_ii","MBSU (δ=0.8, τ=0.9, ρ=1)"," 13,870","[  4,381,  28,793]"," 24,413",100
"document_withholding_nsum","weight_rds_ii","MBSU (δ=0.8, τ=0.9, ρ=1.1)"," 15,258","[  4,819,  31,673]"," 26,854",100
"document_withholding_nsum","weight_rds_ii","MBSU (δ=0.8, τ=0.9, ρ=1.2)"," 16,645","[  5,257,  34,552]"," 29,295",100
"document_withholding_nsum","weight_rds_ii","MBSU (δ=0.8, τ=1, ρ=0.8)","  9,987","[  3,154,  20,731]"," 17,577",100
"document_withholding_nsum","weight_rds_ii","MBSU (δ=0.8, τ=1, ρ=0.9)"," 11,235","[  3,548,  23,323]"," 19,774",100
"document_withholding_nsum","weight_rds_ii","MBSU (δ=0.8, τ=1, ρ=1)"," 12,483","[  3,943,  25,914]"," 21,971",100
"document_withholding_nsum","weight_rds_ii","MBSU (δ=0.8, τ=1, ρ=1.1)"," 13,732","[  4,337,  28,505]"," 24,168",100
"document_withholding_nsum","weight_rds_ii","MBSU (δ=0.8, τ=1, ρ=1.2)"," 14,980","[  4,731,  31,097]"," 26,366",100
"document_withholding_nsum","weight_rds_ii","MBSU (δ=0.9, τ=0.6, ρ=0.8)"," 14,795","[  4,673,  30,713]"," 26,040",100
"document_withholding_nsum","weight_rds_ii","MBSU (δ=0.9, τ=0.6, ρ=0.9)"," 16,645","[  5,257,  34,552]"," 29,295",100
"document_withholding_nsum","weight_rds_ii","MBSU (δ=0.9, τ=0.6, ρ=1)"," 18,494","[  5,841,  38,391]"," 32,550",100
"document_withholding_nsum","weight_rds_ii","MBSU (δ=0.9, τ=0.6, ρ=1.1)"," 20,343","[  6,425,  42,230]"," 35,805",100
"document_withholding_nsum","weight_rds_ii","MBSU (δ=0.9, τ=0.6, ρ=1.2)"," 22,193","[  7,009,  46,069]"," 39,060",100
"document_withholding_nsum","weight_rds_ii","MBSU (δ=0.9, τ=0.7, ρ=0.8)"," 12,682","[  4,005,  26,325]"," 22,320",100
"document_withholding_nsum","weight_rds_ii","MBSU (δ=0.9, τ=0.7, ρ=0.9)"," 14,267","[  4,506,  29,616]"," 25,110",100
"document_withholding_nsum","weight_rds_ii","MBSU (δ=0.9, τ=0.7, ρ=1)"," 15,852","[  5,007,  32,907]"," 27,900",100
"document_withholding_nsum","weight_rds_ii","MBSU (δ=0.9, τ=0.7, ρ=1.1)"," 17,437","[  5,507,  36,197]"," 30,690",100
"document_withholding_nsum","weight_rds_ii","MBSU (δ=0.9, τ=0.7, ρ=1.2)"," 19,022","[  6,008,  39,488]"," 33,480",100
"document_withholding_nsum","weight_rds_ii","MBSU (δ=0.9, τ=0.8, ρ=0.8)"," 11,096","[  3,505,  23,035]"," 19,530",100
"document_withholding_nsum","weight_rds_ii","MBSU (δ=0.9, τ=0.8, ρ=0.9)"," 12,483","[  3,943,  25,914]"," 21,971",100
"document_withholding_nsum","weight_rds_ii","MBSU (δ=0.9, τ=0.8, ρ=1)"," 13,870","[  4,381,  28,793]"," 24,413",100
"document_withholding_nsum","weight_rds_ii","MBSU (δ=0.9, τ=0.8, ρ=1.1)"," 15,258","[  4,819,  31,673]"," 26,854",100
"document_withholding_nsum","weight_rds_ii","MBSU (δ=0.9, τ=0.8, ρ=1.2)"," 16,645","[  5,257,  34,552]"," 29,295",100
"document_withholding_nsum","weight_rds_ii","MBSU (δ=0.9, τ=0.9, ρ=0.8)","  9,863","[  3,115,  20,475]"," 17,360",100
"document_withholding_nsum","weight_rds_ii","MBSU (δ=0.9, τ=0.9, ρ=0.9)"," 11,096","[  3,505,  23,035]"," 19,530",100
"document_withholding_nsum","weight_rds_ii","MBSU (δ=0.9, τ=0.9, ρ=1)"," 12,329","[  3,894,  25,594]"," 21,700",100
"document_withholding_nsum","weight_rds_ii","MBSU (δ=0.9, τ=0.9, ρ=1.1)"," 13,562","[  4,283,  28,154]"," 23,870",100
"document_withholding_nsum","weight_rds_ii","MBSU (δ=0.9, τ=0.9, ρ=1.2)"," 14,795","[  4,673,  30,713]"," 26,040",100
"document_withholding_nsum","weight_rds_ii","MBSU (δ=0.9, τ=1, ρ=0.8)","  8,877","[  2,804,  18,428]"," 15,624",100
"document_withholding_nsum","weight_rds_ii","MBSU (δ=0.9, τ=1, ρ=0.9)","  9,987","[  3,154,  20,731]"," 17,577",100
"document_withholding_nsum","weight_rds_ii","MBSU (δ=0.9, τ=1, ρ=1)"," 11,096","[  3,505,  23,035]"," 19,530",100
"document_withholding_nsum","weight_rds_ii","MBSU (δ=0.9, τ=1, ρ=1.1)"," 12,206","[  3,855,  25,338]"," 21,483",100
"document_withholding_nsum","weight_rds_ii","MBSU (δ=0.9, τ=1, ρ=1.2)"," 13,316","[  4,206,  27,642]"," 23,436",100
"document_withholding_nsum","weight_rds_ii","MBSU (δ=1, τ=0.6, ρ=0.8)"," 13,316","[  4,206,  27,642]"," 23,436",100
"document_withholding_nsum","weight_rds_ii","MBSU (δ=1, τ=0.6, ρ=0.9)"," 14,980","[  4,731,  31,097]"," 26,366",100
"document_withholding_nsum","weight_rds_ii","MBSU (δ=1, τ=0.6, ρ=1)"," 16,645","[  5,257,  34,552]"," 29,295",100
"document_withholding_nsum","weight_rds_ii","MBSU (δ=1, τ=0.6, ρ=1.1)"," 18,309","[  5,783,  38,007]"," 32,225",100
"document_withholding_nsum","weight_rds_ii","MBSU (δ=1, τ=0.6, ρ=1.2)"," 19,973","[  6,308,  41,462]"," 35,154",100
"document_withholding_nsum","weight_rds_ii","MBSU (δ=1, τ=0.7, ρ=0.8)"," 11,413","[  3,605,  23,693]"," 20,088",100
"document_withholding_nsum","weight_rds_ii","MBSU (δ=1, τ=0.7, ρ=0.9)"," 12,840","[  4,055,  26,654]"," 22,599",100
"document_withholding_nsum","weight_rds_ii","MBSU (δ=1, τ=0.7, ρ=1)"," 14,267","[  4,506,  29,616]"," 25,110",100
"document_withholding_nsum","weight_rds_ii","MBSU (δ=1, τ=0.7, ρ=1.1)"," 15,693","[  4,957,  32,578]"," 27,621",100
"document_withholding_nsum","weight_rds_ii","MBSU (δ=1, τ=0.7, ρ=1.2)"," 17,120","[  5,407,  35,539]"," 30,132",100
"document_withholding_nsum","weight_rds_ii","MBSU (δ=1, τ=0.8, ρ=0.8)","  9,987","[  3,154,  20,731]"," 17,577",100
"document_withholding_nsum","weight_rds_ii","MBSU (δ=1, τ=0.8, ρ=0.9)"," 11,235","[  3,548,  23,323]"," 19,774",100
"document_withholding_nsum","weight_rds_ii","MBSU (δ=1, τ=0.8, ρ=1)"," 12,483","[  3,943,  25,914]"," 21,971",100
"document_withholding_nsum","weight_rds_ii","MBSU (δ=1, τ=0.8, ρ=1.1)"," 13,732","[  4,337,  28,505]"," 24,168",100
"document_withholding_nsum","weight_rds_ii","MBSU (δ=1, τ=0.8, ρ=1.2)"," 14,980","[  4,731,  31,097]"," 26,366",100
"document_withholding_nsum","weight_rds_ii","MBSU (δ=1, τ=0.9, ρ=0.8)","  8,877","[  2,804,  18,428]"," 15,624",100
"document_withholding_nsum","weight_rds_ii","MBSU (δ=1, τ=0.9, ρ=0.9)","  9,987","[  3,154,  20,731]"," 17,577",100
"document_withholding_nsum","weight_rds_ii","MBSU (δ=1, τ=0.9, ρ=1)"," 11,096","[  3,505,  23,035]"," 19,530",100
"document_withholding_nsum","weight_rds_ii","MBSU (δ=1, τ=0.9, ρ=1.1)"," 12,206","[  3,855,  25,338]"," 21,483",100
"document_withholding_nsum","weight_rds_ii","MBSU (δ=1, τ=0.9, ρ=1.2)"," 13,316","[  4,206,  27,642]"," 23,436",100
"document_withholding_nsum","weight_rds_ii","MBSU (δ=1, τ=1, ρ=0.8)","  7,989","[  2,523,  16,585]"," 14,062",100
"document_withholding_nsum","weight_rds_ii","MBSU (δ=1, τ=1, ρ=0.9)","  8,988","[  2,839,  18,658]"," 15,819",100
"document_withholding_nsum","weight_rds_ii","MBSU (δ=1, τ=1, ρ=1)","  9,987","[  3,154,  20,731]"," 17,577",100
"document_withholding_nsum","weight_rds_ii","MBSU (δ=1, τ=1, ρ=1.1)"," 10,985","[  3,470,  22,804]"," 19,335",100
"document_withholding_nsum","weight_rds_ii","MBSU (δ=1, τ=1, ρ=1.2)"," 11,984","[  3,785,  24,877]"," 21,093",100
"document_withholding_nsum","weight_rds_ss","GNSUM Symmetric","  9,781","[  2,799,  21,873]"," 19,075",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=0.5, τ=0.6, ρ=0.8)"," 26,082","[  7,463,  58,329]"," 50,866",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=0.5, τ=0.6, ρ=0.9)"," 29,343","[  8,396,  65,620]"," 57,224",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=0.5, τ=0.6, ρ=1)"," 32,603","[  9,329,  72,911]"," 63,582",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=0.5, τ=0.6, ρ=1.1)"," 35,863","[ 10,262,  80,202]"," 69,940",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=0.5, τ=0.6, ρ=1.2)"," 39,124","[ 11,195,  87,493]"," 76,298",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=0.5, τ=0.7, ρ=0.8)"," 22,356","[  6,397,  49,996]"," 43,599",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=0.5, τ=0.7, ρ=0.9)"," 25,151","[  7,197,  56,246]"," 49,049",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=0.5, τ=0.7, ρ=1)"," 27,945","[  7,996,  62,495]"," 54,499",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=0.5, τ=0.7, ρ=1.1)"," 30,740","[  8,796,  68,745]"," 59,949",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=0.5, τ=0.7, ρ=1.2)"," 33,534","[  9,596,  74,994]"," 65,399",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=0.5, τ=0.8, ρ=0.8)"," 19,562","[  5,597,  43,747]"," 38,149",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=0.5, τ=0.8, ρ=0.9)"," 22,007","[  6,297,  49,215]"," 42,918",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=0.5, τ=0.8, ρ=1)"," 24,452","[  6,997,  54,683]"," 47,686",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=0.5, τ=0.8, ρ=1.1)"," 26,897","[  7,696,  60,152]"," 52,455",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=0.5, τ=0.8, ρ=1.2)"," 29,343","[  8,396,  65,620]"," 57,224",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=0.5, τ=0.9, ρ=0.8)"," 17,388","[  4,975,  38,886]"," 33,910",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=0.5, τ=0.9, ρ=0.9)"," 19,562","[  5,597,  43,747]"," 38,149",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=0.5, τ=0.9, ρ=1)"," 21,735","[  6,219,  48,607]"," 42,388",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=0.5, τ=0.9, ρ=1.1)"," 23,909","[  6,841,  53,468]"," 46,627",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=0.5, τ=0.9, ρ=1.2)"," 26,082","[  7,463,  58,329]"," 50,866",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=0.5, τ=1, ρ=0.8)"," 15,649","[  4,478,  34,997]"," 30,519",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=0.5, τ=1, ρ=0.9)"," 17,606","[  5,038,  39,372]"," 34,334",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=0.5, τ=1, ρ=1)"," 19,562","[  5,597,  43,747]"," 38,149",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=0.5, τ=1, ρ=1.1)"," 21,518","[  6,157,  48,121]"," 41,964",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=0.5, τ=1, ρ=1.2)"," 23,474","[  6,717,  52,496]"," 45,779",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=0.6, τ=0.6, ρ=0.8)"," 21,735","[  6,219,  48,607]"," 42,388",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=0.6, τ=0.6, ρ=0.9)"," 24,452","[  6,997,  54,683]"," 47,686",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=0.6, τ=0.6, ρ=1)"," 27,169","[  7,774,  60,759]"," 52,985",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=0.6, τ=0.6, ρ=1.1)"," 29,886","[  8,552,  66,835]"," 58,283",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=0.6, τ=0.6, ρ=1.2)"," 32,603","[  9,329,  72,911]"," 63,582",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=0.6, τ=0.7, ρ=0.8)"," 18,630","[  5,331,  41,663]"," 36,333",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=0.6, τ=0.7, ρ=0.9)"," 20,959","[  5,997,  46,871]"," 40,874",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=0.6, τ=0.7, ρ=1)"," 23,288","[  6,664,  52,079]"," 45,416",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=0.6, τ=0.7, ρ=1.1)"," 25,617","[  7,330,  57,287]"," 49,957",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=0.6, τ=0.7, ρ=1.2)"," 27,945","[  7,996,  62,495]"," 54,499",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=0.6, τ=0.8, ρ=0.8)"," 16,301","[  4,665,  36,456]"," 31,791",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=0.6, τ=0.8, ρ=0.9)"," 18,339","[  5,248,  41,012]"," 35,765",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=0.6, τ=0.8, ρ=1)"," 20,377","[  5,831,  45,569]"," 39,739",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=0.6, τ=0.8, ρ=1.1)"," 22,415","[  6,414,  50,126]"," 43,713",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=0.6, τ=0.8, ρ=1.2)"," 24,452","[  6,997,  54,683]"," 47,686",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=0.6, τ=0.9, ρ=0.8)"," 14,490","[  4,146,  32,405]"," 28,259",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=0.6, τ=0.9, ρ=0.9)"," 16,301","[  4,665,  36,456]"," 31,791",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=0.6, τ=0.9, ρ=1)"," 18,113","[  5,183,  40,506]"," 35,323",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=0.6, τ=0.9, ρ=1.1)"," 19,924","[  5,701,  44,557]"," 38,856",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=0.6, τ=0.9, ρ=1.2)"," 21,735","[  6,219,  48,607]"," 42,388",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=0.6, τ=1, ρ=0.8)"," 13,041","[  3,732,  29,164]"," 25,433",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=0.6, τ=1, ρ=0.9)"," 14,671","[  4,198,  32,810]"," 28,612",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=0.6, τ=1, ρ=1)"," 16,301","[  4,665,  36,456]"," 31,791",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=0.6, τ=1, ρ=1.1)"," 17,932","[  5,131,  40,101]"," 34,970",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=0.6, τ=1, ρ=1.2)"," 19,562","[  5,597,  43,747]"," 38,149",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=0.7, τ=0.6, ρ=0.8)"," 18,630","[  5,331,  41,663]"," 36,333",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=0.7, τ=0.6, ρ=0.9)"," 20,959","[  5,997,  46,871]"," 40,874",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=0.7, τ=0.6, ρ=1)"," 23,288","[  6,664,  52,079]"," 45,416",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=0.7, τ=0.6, ρ=1.1)"," 25,617","[  7,330,  57,287]"," 49,957",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=0.7, τ=0.6, ρ=1.2)"," 27,945","[  7,996,  62,495]"," 54,499",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=0.7, τ=0.7, ρ=0.8)"," 15,969","[  4,569,  35,712]"," 31,142",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=0.7, τ=0.7, ρ=0.9)"," 17,965","[  5,140,  40,175]"," 35,035",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=0.7, τ=0.7, ρ=1)"," 19,961","[  5,712,  44,639]"," 38,928",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=0.7, τ=0.7, ρ=1.1)"," 21,957","[  6,283,  49,103]"," 42,821",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=0.7, τ=0.7, ρ=1.2)"," 23,953","[  6,854,  53,567]"," 46,713",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=0.7, τ=0.8, ρ=0.8)"," 13,973","[  3,998,  31,248]"," 27,249",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=0.7, τ=0.8, ρ=0.9)"," 15,719","[  4,498,  35,154]"," 30,656",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=0.7, τ=0.8, ρ=1)"," 17,466","[  4,998,  39,059]"," 34,062",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=0.7, τ=0.8, ρ=1.1)"," 19,212","[  5,497,  42,965]"," 37,468",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=0.7, τ=0.8, ρ=1.2)"," 20,959","[  5,997,  46,871]"," 40,874",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=0.7, τ=0.9, ρ=0.8)"," 12,420","[  3,554,  27,776]"," 24,222",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=0.7, τ=0.9, ρ=0.9)"," 13,973","[  3,998,  31,248]"," 27,249",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=0.7, τ=0.9, ρ=1)"," 15,525","[  4,442,  34,720]"," 30,277",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=0.7, τ=0.9, ρ=1.1)"," 17,078","[  4,887,  38,191]"," 33,305",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=0.7, τ=0.9, ρ=1.2)"," 18,630","[  5,331,  41,663]"," 36,333",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=0.7, τ=1, ρ=0.8)"," 11,178","[  3,199,  24,998]"," 21,800",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=0.7, τ=1, ρ=0.9)"," 12,575","[  3,598,  28,123]"," 24,524",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=0.7, τ=1, ρ=1)"," 13,973","[  3,998,  31,248]"," 27,249",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=0.7, τ=1, ρ=1.1)"," 15,370","[  4,398,  34,372]"," 29,974",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=0.7, τ=1, ρ=1.2)"," 16,767","[  4,798,  37,497]"," 32,699",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=0.8, τ=0.6, ρ=0.8)"," 16,301","[  4,665,  36,456]"," 31,791",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=0.8, τ=0.6, ρ=0.9)"," 18,339","[  5,248,  41,012]"," 35,765",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=0.8, τ=0.6, ρ=1)"," 20,377","[  5,831,  45,569]"," 39,739",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=0.8, τ=0.6, ρ=1.1)"," 22,415","[  6,414,  50,126]"," 43,713",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=0.8, τ=0.6, ρ=1.2)"," 24,452","[  6,997,  54,683]"," 47,686",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=0.8, τ=0.7, ρ=0.8)"," 13,973","[  3,998,  31,248]"," 27,249",100
